a,b,c,d,e,f,g,h,i,j,k,l
2.455925,0.214158,-4.052741,-0.004226,0.046867,1.021312,-0.020584,0.021969,0.999547,0,2019/1/23 10:05,2019/1/23 10:05
2.376551,0.250954,-4.016233,-0.025329,0.022713,0.993524,-0.02063,0.022674,0.99953,0,2019/1/23 10:05,2019/1/23 10:05
2.098251,0.648232,-3.948561,-0.010121,0.026044,1.054495,-0.020922,0.023429,0.999507,0,2019/1/23 10:05,2019/1/23 10:05
1.934936,-0.148648,-3.980728,-0.025269,0.039059,1.069101,-0.020849,0.024004,0.999494,0,2019/1/23 10:05,2019/1/23 10:05
1.607869,-0.392199,-3.951322,-0.036324,0.032663,1.038031,-0.020826,0.02461,0.99948,0,2019/1/23 10:05,2019/1/23 10:05
1.868859,-0.386787,-3.969934,-0.04832,0.037444,0.956487,-0.020682,0.025165,0.999469,0,2019/1/23 10:05,2019/1/23 10:05
2.200637,0.079888,-3.880639,0.002508,0.029842,0.998695,-0.020802,0.025951,0.999447,0,2019/1/23 10:05,2019/1/23 10:05
2.585966,0.149319,-3.832895,-0.025385,0.029193,0.945762,-0.020821,0.026721,0.999426,0,2019/1/23 10:05,2019/1/23 10:05
2.527331,0.829591,-3.757659,-0.013174,0.027753,0.924115,-0.021168,0.027607,0.999395,0,2019/1/23 10:05,2019/1/23 10:05
3.09851,0.783295,-3.61437,-0.032347,0.014868,0.958087,-0.021378,0.02853,0.999364,0,2019/1/23 10:05,2019/1/23 10:05
3.14838,0.6386,-3.386342,-0.043858,0.026123,0.985317,-0.021665,0.029607,0.999327,0,2019/1/23 10:05,2019/1/23 10:05
2.755928,1.144214,-3.302877,0.001215,0.004487,0.946884,-0.021986,0.030434,0.999295,0,2019/1/23 10:05,2019/1/23 10:05
2.5417,1.239234,-3.141047,-0.030203,0.019643,0.986309,-0.022453,0.031327,0.999257,0,2019/1/23 10:05,2019/1/23 10:05
1.961337,1.359901,-2.972492,0.018649,0.011619,1.043825,-0.02284,0.031931,0.999229,0,2019/1/23 10:05,2019/1/23 10:05
2.203064,0.990774,-2.701055,-0.021069,0.025225,1.031262,-0.023228,0.032723,0.999195,0,2019/1/23 10:05,2019/1/23 10:05
2.259358,0.533329,-2.3045,-0.025709,0.025679,1.022229,-0.023362,0.033441,0.999168,0,2019/1/23 10:05,2019/1/23 10:05
1.886507,-0.364829,-1.928707,-0.011152,0.014611,1.059056,-0.023331,0.034143,0.999145,0,2019/1/23 10:05,2019/1/23 10:05
1.647337,-0.869959,-1.491399,0.008972,-0.002394,1.051402,-0.023039,0.034737,0.999131,0,2019/1/23 10:05,2019/1/23 10:05
1.474303,-1.362347,-1.194234,0.002734,0.022026,1.039377,-0.022697,0.035318,0.999118,0,2019/1/23 10:05,2019/1/23 10:05
1.360849,-0.90974,-0.844134,-0.016375,-0.012401,0.999263,-0.022398,0.03591,0.999104,0,2019/1/23 10:05,2019/1/23 10:05
1.649924,-0.58192,-0.613075,-0.00496,0.025811,0.959936,-0.022284,0.036546,0.999083,0,2019/1/23 10:05,2019/1/23 10:05
1.256949,-0.928284,-0.301377,-0.012565,-0.034342,1.0139,-0.021982,0.037171,0.999067,0,2019/1/23 10:05,2019/1/23 10:05
1.653587,-0.241853,-0.156706,-0.035664,-0.009053,0.890852,-0.021963,0.037808,0.999044,0,2019/1/23 10:05,2019/1/23 10:05
1.842048,-0.508214,0.021803,-0.018264,0.004741,0.9516,-0.021775,0.038545,0.99902,0,2019/1/23 10:05,2019/1/23 10:05
1.975058,-0.086469,0.067552,0.000919,-0.013929,0.982393,-0.021798,0.039279,0.998991,0,2019/1/23 10:05,2019/1/23 10:05
2.417613,0.011143,0.268004,-0.033875,-0.03903,0.947873,-0.021753,0.040115,0.998958,0,2019/1/23 10:05,2019/1/23 10:05
2.293242,0.309791,0.319692,-0.019156,-0.012502,1.010722,-0.021891,0.040945,0.998922,0,2019/1/23 10:05,2019/1/23 10:05
2.244496,-0.352942,0.467545,-0.012145,-0.014889,1.02919,-0.021734,0.041736,0.998892,0,2019/1/23 10:05,2019/1/23 10:05
2.212199,-0.299146,0.418228,-0.037159,-0.044309,1.016081,-0.021684,0.042541,0.998859,0,2019/1/23 10:05,2019/1/23 10:05
2.249519,-0.347866,0.440579,-0.013332,-0.015334,1.034895,-0.021527,0.04333,0.998829,0,2019/1/23 10:05,2019/1/23 10:05
2.146525,-0.48022,0.434974,-0.012343,-0.026798,0.997168,-0.021421,0.044114,0.998797,0,2019/1/23 10:05,2019/1/23 10:05
2.13605,-0.333377,0.456436,-0.009391,-0.043979,0.959029,-0.021268,0.044878,0.998766,0,2019/1/23 10:05,2019/1/23 10:05
2.363841,-0.253526,0.576947,-0.003039,-0.018098,0.986011,-0.021226,0.045727,0.998728,0,2019/1/23 10:05,2019/1/23 10:05
2.210792,-0.731195,0.676472,-0.021919,-0.029384,1.005101,-0.020946,0.046483,0.998699,0,2019/1/23 10:05,2019/1/23 10:05
2.484555,-0.498593,0.819294,-0.003718,-0.037262,0.962592,-0.020824,0.047369,0.99866,0,2019/1/23 10:05,2019/1/23 10:05
2.68846,-0.570721,1.019303,-0.003593,-0.025472,0.993391,-0.020582,0.048236,0.998624,0,2019/1/23 10:05,2019/1/23 10:05
2.743552,-0.085331,1.195145,0.008479,-0.044695,0.946029,-0.020578,0.049202,0.998577,0,2019/1/23 10:05,2019/1/23 10:05
3.014368,-0.346741,1.418315,0.002336,-0.038322,0.966456,-0.020394,0.050151,0.998533,0,2019/1/23 10:05,2019/1/23 10:05
3.238856,0.345468,1.618445,0.014217,-0.030138,0.924427,-0.020512,0.05127,0.998474,0,2019/1/23 10:05,2019/1/23 10:05
3.142696,0.141606,1.916584,0.005432,-0.052555,1.011212,-0.020466,0.05225,0.998424,0,2019/1/23 10:05,2019/1/23 10:05
3.005024,0.097787,2.128904,0.003958,-0.055636,0.989688,-0.020498,0.053301,0.998368,0,2019/1/23 10:05,2019/1/23 10:05
2.587073,-0.341679,2.328624,0.017186,-0.052088,0.998578,-0.020297,0.054117,0.998328,0,2019/1/23 10:05,2019/1/23 10:05
2.783518,-0.855326,2.474279,0.014106,-0.046362,1.007066,-0.020032,0.055102,0.99828,0,2019/1/23 10:05,2019/1/23 10:05
2.972025,-1.166049,2.678284,0.0151,-0.054905,1.016975,-0.019573,0.056021,0.998238,0,2019/1/23 10:05,2019/1/23 10:05
2.977669,-1.587714,2.882945,-0.001033,-0.055725,1.028251,-0.019076,0.057066,0.998188,0,2019/1/23 10:05,2019/1/23 10:05
2.951722,-0.834624,3.100231,0.021228,-0.04491,0.982443,-0.018707,0.057977,0.998143,0,2019/1/23 10:05,2019/1/23 10:05
3.026745,-1.234435,3.077329,0.008666,-0.056937,0.962339,-0.01831,0.059037,0.998088,0,2019/1/23 10:05,2019/1/23 10:05
3.037434,-0.750062,3.077969,0.010936,-0.053378,1.011177,-0.017966,0.059971,0.998038,0,2019/1/23 10:05,2019/1/23 10:05
3.357278,-0.004727,3.012024,0.007309,-0.039537,0.975083,-0.017939,0.061131,0.997969,0,2019/1/23 10:05,2019/1/23 10:05
3.386058,0.117012,2.993562,0.007083,-0.047164,1.003278,-0.017856,0.062168,0.997906,0,2019/1/23 10:05,2019/1/23 10:05
3.104255,0.017749,3.025085,0.012024,-0.066424,1.04344,-0.017833,0.06325,0.997838,0,2019/1/23 10:05,2019/1/23 10:05
2.954758,0.739745,2.969906,0.008184,-0.05948,0.981555,-0.017937,0.064159,0.997778,0,2019/1/23 10:05,2019/1/23 10:05
2.706467,0.529902,2.958223,-0.005607,-0.046254,1.023195,-0.018067,0.065119,0.997714,0,2019/1/23 10:05,2019/1/23 10:05
2.490155,0.66388,2.988809,0.01927,-0.050055,1.030093,-0.018146,0.065891,0.997662,0,2019/1/23 10:05,2019/1/23 10:05
2.489351,1.34821,3.015342,0.004627,-0.037754,0.997263,-0.01852,0.066786,0.997595,0,2019/1/23 10:05,2019/1/23 10:05
2.443774,1.315565,3.077819,0.009484,-0.032449,1.001134,-0.018792,0.067541,0.99754,0,2019/1/23 10:05,2019/1/23 10:05
2.420715,1.74127,3.105467,0.011489,-0.033204,0.994262,-0.01928,0.068415,0.997471,0,2019/1/23 10:05,2019/1/23 10:05
2.279491,1.980245,3.183945,0.01598,-0.050544,0.991641,-0.019749,0.069118,0.997413,0,2019/1/23 10:05,2019/1/23 10:05
2.001181,2.090153,3.204567,0.023608,-0.051142,1.047533,-0.020337,0.069866,0.997349,0,2019/1/23 10:05,2019/1/23 10:05
1.495652,1.879492,3.286613,0.006947,-0.053015,1.036287,-0.020772,0.070335,0.997307,0,2019/1/23 10:05,2019/1/23 10:05
0.972084,1.614618,3.418493,0.014478,-0.046914,1.030634,-0.021209,0.070774,0.997267,0,2019/1/23 10:05,2019/1/23 10:05
0.84075,1.501737,3.565886,0.020583,-0.046706,1.014978,-0.021522,0.071047,0.997241,0,2019/1/23 10:05,2019/1/23 10:05
0.754845,1.177841,3.780937,0.020184,-0.03545,1.03141,-0.021816,0.071422,0.997208,0,2019/1/23 10:05,2019/1/23 10:05
0.620212,0.719594,4.023583,0.021097,-0.055402,1.033296,-0.021882,0.071628,0.997191,0,2019/1/23 10:05,2019/1/23 10:05
0.469396,0.732159,4.27913,0.020408,-0.055104,0.994058,-0.022028,0.07192,0.997167,0,2019/1/23 10:05,2019/1/23 10:05
0.54232,0.172628,4.434578,0.026416,-0.045083,0.986277,-0.021918,0.072101,0.997157,0,2019/1/23 10:05,2019/1/23 10:05
0.611531,-0.039438,4.707533,0.019617,-0.057269,1.053526,-0.021819,0.072437,0.997134,0,2019/1/23 10:05,2019/1/23 10:05
0.4397,0.282956,4.935856,0.014121,-0.064503,1.001198,-0.021731,0.072586,0.997125,0,2019/1/23 10:05,2019/1/23 10:05
0.390133,0.071813,4.953306,0.012833,-0.0601,1.026281,-0.021658,0.072856,0.997107,0,2019/1/23 10:05,2019/1/23 10:05
0.34775,-0.028664,5.08708,0.027657,-0.071524,1.028485,-0.021471,0.072976,0.997102,0,2019/1/23 10:05,2019/1/23 10:05
0.586595,0.227159,5.159448,0.025423,-0.07092,0.976071,-0.021438,0.073306,0.997079,0,2019/1/23 10:05,2019/1/23 10:05
0.70965,0.004367,5.193358,0.00213,-0.061322,1.026765,-0.021258,0.073535,0.997066,0,2019/1/23 10:05,2019/1/23 10:05
0.641683,0.326321,5.304968,0.027792,-0.077327,1.005876,-0.021249,0.073881,0.997041,0,2019/1/23 10:05,2019/1/23 10:05
0.596495,0.353058,5.401823,0.018051,-0.080463,1.038318,-0.021169,0.074075,0.997028,0,2019/1/23 10:05,2019/1/23 10:05
0.732175,0.686675,5.373006,0.02074,-0.063157,1.01316,-0.021265,0.074448,0.996998,0,2019/1/23 10:05,2019/1/23 10:05
0.425075,0.351814,5.399585,0.012817,-0.076964,1.012691,-0.021184,0.074589,0.996989,0,2019/1/23 10:05,2019/1/23 10:05
0.609357,1.171037,5.308874,0.013528,-0.084207,0.984124,-0.021425,0.074924,0.996959,0,2019/1/23 10:05,2019/1/23 10:05
0.845257,1.239539,5.33751,0.040793,-0.072105,1.023526,-0.021612,0.075191,0.996935,0,2019/1/23 10:05,2019/1/23 10:05
0.79382,1.589823,5.2588,0.001239,-0.088258,0.976921,-0.021979,0.075581,0.996897,0,2019/1/23 10:05,2019/1/23 10:05
0.876454,2.280362,5.327892,0.027352,-0.07864,0.978847,-0.022481,0.075857,0.996865,0,2019/1/23 10:05,2019/1/23 10:05
0.933974,1.857186,5.325255,0.018792,-0.076056,1.027864,-0.022924,0.07629,0.996822,0,2019/1/23 10:05,2019/1/23 10:05
0.725744,2.35267,5.355031,0.030816,-0.079189,1.009098,-0.023445,0.076522,0.996792,0,2019/1/23 10:05,2019/1/23 10:05
0.697547,1.965289,5.32575,0.010234,-0.076121,1.046032,-0.023918,0.076884,0.996753,0,2019/1/23 10:05,2019/1/23 10:05
0.465588,1.651438,5.284167,0.02098,-0.072673,1.018993,-0.024227,0.077038,0.996734,0,2019/1/23 10:05,2019/1/23 10:05
0.503515,1.445958,5.338905,0.021114,-0.079497,1.016668,-0.024541,0.077341,0.996703,0,2019/1/23 10:05,2019/1/23 10:05
0.538955,1.059625,5.318018,0.020186,-0.079393,1.040614,-0.024669,0.077517,0.996686,0,2019/1/23 10:05,2019/1/23 10:05
0.24577,1.531644,5.297697,0.018785,-0.072962,1.030301,-0.025006,0.077741,0.99666,0,2019/1/23 10:05,2019/1/23 10:05
0.174388,1.167298,5.332166,0.026089,-0.079037,1.043835,-0.025166,0.077807,0.996651,0,2019/1/23 10:05,2019/1/23 10:05
0.00285,1.232535,5.447119,0.020158,-0.066015,1.041164,-0.025407,0.077958,0.996633,0,2019/1/23 10:05,2019/1/23 10:05
-0.576065,1.086696,5.439009,0.013658,-0.091088,0.963327,-0.02554,0.077798,0.996642,0,2019/1/23 10:05,2019/1/23 10:05
-0.394639,1.120325,5.493848,0.0213,-0.054505,1.07268,-0.025745,0.077828,0.996634,0,2019/1/23 10:05,2019/1/23 10:05
-0.381721,0.813458,5.544251,0.025509,-0.071889,1.001651,-0.025792,0.077727,0.996641,0,2019/1/23 10:05,2019/1/23 10:05
-0.082808,0.908234,5.620655,0.011238,-0.074273,1.00231,-0.025928,0.077851,0.996628,0,2019/1/23 10:05,2019/1/23 10:05
0.132174,0.809741,5.756492,0.017846,-0.078443,1.009088,-0.025969,0.077906,0.996622,0,2019/1/23 10:05,2019/1/23 10:05
-0.354685,0.106326,5.845439,0.026645,-0.075969,1.065486,-0.025855,0.077948,0.996622,0,2019/1/23 10:05,2019/1/23 10:05
-0.203405,0.553232,5.929599,0.006839,-0.087054,0.989007,-0.025814,0.077903,0.996627,0,2019/1/23 10:05,2019/1/23 10:05
-0.421948,0.882171,6.096715,0.021793,-0.075921,1.030138,-0.025927,0.077925,0.996622,0,2019/1/23 10:05,2019/1/23 10:05
-0.706929,0.880722,6.157802,0.024399,-0.088628,1.007219,-0.02598,0.077728,0.996636,0,2019/1/23 10:05,2019/1/23 10:05
-0.680089,1.652764,6.195301,0.028578,-0.086564,0.987811,-0.026323,0.077671,0.996631,0,2019/1/23 10:05,2019/1/23 10:05
-0.627256,1.324814,6.2948,0.010697,-0.077942,1.014623,-0.026508,0.077501,0.99664,0,2019/1/23 10:05,2019/1/23 10:05
-0.827886,1.311564,6.473884,0.018729,-0.089753,1.052252,-0.026739,0.0774,0.996641,0,2019/1/23 10:05,2019/1/23 10:05
-0.46739,0.934297,6.478196,0.001864,-0.097017,1.001478,-0.026802,0.07728,0.996649,0,2019/1/23 10:05,2019/1/23 10:05
-0.593308,0.667603,6.552426,0.017811,-0.077038,1.032832,-0.026835,0.077249,0.996651,0,2019/1/23 10:05,2019/1/23 10:05
-0.972539,0.626894,6.648635,0.0187,-0.110462,1.004076,-0.026802,0.076977,0.996673,0,2019/1/23 10:05,2019/1/23 10:05
-0.858124,0.779995,6.56269,0.025639,-0.086521,1.000949,-0.026868,0.076864,0.996679,0,2019/1/23 10:05,2019/1/23 10:05
-0.83725,0.521006,6.713179,0.012064,-0.094616,0.988528,-0.026801,0.076633,0.996699,0,2019/1/23 10:05,2019/1/23 10:05
-0.702537,1.104247,6.777449,0.010788,-0.102813,0.999375,-0.026959,0.076567,0.9967,0,2019/1/23 10:05,2019/1/23 10:05
-0.610154,0.904055,6.809838,0.009286,-0.111454,0.998603,-0.027007,0.076405,0.996711,0,2019/1/23 10:05,2019/1/23 10:05
-0.977673,1.006997,6.855497,0.016601,-0.117224,0.9981,-0.027132,0.076255,0.996719,0,2019/1/23 10:05,2019/1/23 10:05
-0.876603,0.966367,6.939559,0.016185,-0.106249,0.971499,-0.027197,0.076013,0.996736,0,2019/1/23 10:05,2019/1/23 10:05
-0.760318,0.133603,7.029999,0.011462,-0.10066,0.984926,-0.027053,0.075928,0.996746,0,2019/1/23 10:05,2019/1/23 10:05
-0.280416,0.414587,7.05049,0.015696,-0.114054,0.963593,-0.026948,0.075866,0.996754,0,2019/1/23 10:05,2019/1/23 10:05
0.338639,-0.251786,7.050419,0.021703,-0.105215,1.015637,-0.026685,0.076111,0.996742,0,2019/1/23 10:05,2019/1/23 10:05
0.606527,-1.024628,7.107188,0.022115,-0.121897,1.004035,-0.026143,0.076317,0.996741,0,2019/1/23 10:05,2019/1/23 10:05
0.539979,-1.307655,7.185159,-0.010699,-0.140755,0.982091,-0.025555,0.076619,0.996733,0,2019/1/23 10:05,2019/1/23 10:05
0.552461,-1.371504,7.17885,0.021239,-0.121619,1.007804,-0.024905,0.076806,0.996735,0,2019/1/23 10:05,2019/1/23 10:05
0.364179,-1.160452,7.249418,0.030853,-0.120397,0.975035,-0.024357,0.07705,0.99673,0,2019/1/23 10:05,2019/1/23 10:05
0.263748,-0.698371,7.367968,0.033301,-0.118523,0.993992,-0.023906,0.077148,0.996733,0,2019/1/23 10:05,2019/1/23 10:05
0.3389,-0.399996,7.434576,0.013539,-0.119001,0.989996,-0.023581,0.077382,0.996723,0,2019/1/23 10:05,2019/1/23 10:05
0.159324,0.176768,7.447429,0.022709,-0.099432,0.991116,-0.023392,0.077447,0.996722,0,2019/1/23 10:05,2019/1/23 10:05
-0.169707,0.113218,7.61375,0.015909,-0.134397,1.048969,-0.023216,0.077524,0.99672,0,2019/1/23 10:05,2019/1/23 10:05
-0.559697,-0.628964,7.703466,0.051087,-0.120579,1.06311,-0.022777,0.077372,0.996742,0,2019/1/23 10:05,2019/1/23 10:05
-0.221545,-0.762646,7.705586,0.023873,-0.085604,0.974422,-0.022333,0.07743,0.996748,0,2019/1/23 10:05,2019/1/23 10:05
0.281411,-0.218627,7.895041,0.016505,-0.147726,0.92643,-0.022014,0.077532,0.996747,0,2019/1/23 10:05,2019/1/23 10:05
0.544224,0.318878,7.886075,0.02067,-0.101852,0.981102,-0.02189,0.077818,0.996727,0,2019/1/23 10:05,2019/1/23 10:05
0.514538,0.349123,7.897184,0.059563,-0.12441,0.908365,-0.021741,0.077989,0.996717,0,2019/1/23 10:05,2019/1/23 10:05
0.97617,0.736238,7.920681,0.023817,-0.124441,0.976404,-0.02174,0.078402,0.996685,0,2019/1/23 10:05,2019/1/23 10:05
0.782964,0.785821,7.953857,0.023805,-0.137196,0.97106,-0.02172,0.078654,0.996665,0,2019/1/23 10:05,2019/1/23 10:05
0.882431,0.903791,8.085049,0.031424,-0.123371,0.990789,-0.021762,0.079038,0.996634,0,2019/1/23 10:05,2019/1/23 10:05
0.954066,1.08469,7.999722,0.031462,-0.138826,0.985859,-0.021831,0.079342,0.996608,0,2019/1/23 10:05,2019/1/23 10:05
0.749206,0.853916,7.961825,0.027715,-0.113976,1.055826,-0.021857,0.079681,0.996581,0,2019/1/23 10:05,2019/1/23 10:05
0.433684,0.649707,7.956442,0.036719,-0.136767,1.032389,-0.021793,0.079827,0.996571,0,2019/1/23 10:05,2019/1/23 10:05
-0.05026,-0.03249,7.899364,0.02882,-0.125735,1.05196,-0.021551,0.07992,0.996568,0,2019/1/23 10:05,2019/1/23 10:05
0.028835,0.161247,7.981125,0.036925,-0.103961,1.011544,-0.021338,0.079942,0.996571,0,2019/1/23 10:05,2019/1/23 10:05
-0.372243,-0.877958,7.948984,0.030136,-0.124968,1.065286,-0.020837,0.079933,0.996582,0,2019/1/23 10:05,2019/1/23 10:05
-0.87551,-0.672804,7.959301,0.047093,-0.126984,1.020874,-0.020373,0.079679,0.996612,0,2019/1/23 10:05,2019/1/23 10:05
-0.028346,-0.280875,7.874574,0.019538,-0.110806,0.936181,-0.020052,0.079769,0.996612,0,2019/1/23 10:05,2019/1/23 10:05
-0.064695,-0.713181,8.016213,0.049824,-0.126952,1.019532,-0.019575,0.079758,0.996622,0,2019/1/23 10:05,2019/1/23 10:05
0.127792,0.376658,8.028101,0.044246,-0.141796,0.929543,-0.019448,0.07989,0.996614,0,2019/1/23 10:05,2019/1/23 10:05
0.467316,0.506307,7.976162,0.016487,-0.102982,0.992663,-0.01934,0.080039,0.996604,0,2019/1/23 10:05,2019/1/23 10:05
0.315964,0.77657,8.000268,0.048419,-0.114854,1.010631,-0.019332,0.080224,0.996589,0,2019/1/23 10:05,2019/1/23 10:05
0.416819,0.58848,7.983741,0.042347,-0.13676,1.013932,-0.019247,0.080356,0.99658,0,2019/1/23 10:05,2019/1/23 10:05
0.517677,0.66888,8.051808,0.01809,-0.117229,0.973951,-0.019204,0.080599,0.996562,0,2019/1/23 10:05,2019/1/23 10:05
0.109044,0.40939,8.042578,0.04802,-0.12819,1.007428,-0.019063,0.080638,0.996561,0,2019/1/23 10:05,2019/1/23 10:05
-0.409417,-0.367053,8.075344,0.028619,-0.128009,1.060729,-0.018703,0.080595,0.996571,0,2019/1/23 10:05,2019/1/23 10:05
-1.01859,-0.163616,8.180703,0.020519,-0.131059,0.950832,-0.018386,0.080293,0.996602,0,2019/1/23 10:05,2019/1/23 10:05
-1.17738,-0.140081,8.141013,0.047203,-0.111822,0.99806,-0.018093,0.080013,0.99663,0,2019/1/23 10:05,2019/1/23 10:05
-1.047786,-0.436327,8.282421,0.031421,-0.111024,0.972313,-0.017692,0.0797,0.996662,0,2019/1/23 10:05,2019/1/23 10:05
-1.222122,-0.441795,8.23616,0.027529,-0.126013,0.969767,-0.017306,0.079402,0.996692,0,2019/1/23 10:05,2019/1/23 10:05
-1.05999,-0.238186,8.302597,0.03215,-0.125159,0.956042,-0.016966,0.079083,0.996724,0,2019/1/23 10:05,2019/1/23 10:05
-0.680116,-0.801446,8.259651,0.04314,-0.114502,0.982898,-0.01647,0.078943,0.996743,0,2019/1/23 10:05,2019/1/23 10:05
-0.445329,-1.01419,8.267999,0.019412,-0.126975,1.014487,-0.015897,0.078807,0.996763,0,2019/1/23 10:05,2019/1/23 10:05
-0.364608,-0.939197,8.300357,0.02386,-0.141298,0.949386,-0.015358,0.078756,0.996776,0,2019/1/23 10:05,2019/1/23 10:05
-0.465558,-1.188888,8.178493,0.052876,-0.116876,1.080606,-0.014735,0.07861,0.996797,0,2019/1/23 10:05,2019/1/23 10:05
-0.521499,-1.327985,8.333271,0.020972,-0.138559,1.002238,-0.014076,0.078504,0.996814,0,2019/1/23 10:05,2019/1/23 10:05
-0.648994,-1.325656,8.28485,0.027379,-0.144852,0.99799,-0.01341,0.078301,0.99684,0,2019/1/23 10:05,2019/1/23 10:05
-0.770746,-1.458153,8.288345,0.030445,-0.117844,1.00458,-0.012712,0.078111,0.996864,0,2019/1/23 10:05,2019/1/23 10:05
-1.306699,-1.55028,8.237803,0.014683,-0.135774,0.931185,-0.01198,0.077705,0.996904,0,2019/1/23 10:05,2019/1/23 10:05
-0.962471,-0.72774,8.381175,0.01833,-0.117384,0.979658,-0.011501,0.07745,0.99693,0,2019/1/23 10:05,2019/1/23 10:05
-0.712452,-0.460288,8.444188,0.029253,-0.124859,0.963091,-0.011096,0.077221,0.996952,0,2019/1/23 10:05,2019/1/23 10:05
-0.413817,-0.329959,8.350217,0.012993,-0.116609,0.954216,-0.010738,0.077126,0.996964,0,2019/1/23 10:05,2019/1/23 10:05
-0.394534,-0.403039,8.419585,0.015992,-0.143772,0.957398,-0.010351,0.07699,0.996978,0,2019/1/23 10:05,2019/1/23 10:05
-0.075786,0.216575,8.367922,0.01,-0.124782,0.968572,-0.010157,0.076992,0.99698,0,2019/1/23 10:05,2019/1/23 10:05
0.03228,0.043621,8.450064,0.007687,-0.140561,0.966567,-0.009905,0.076984,0.996983,0,2019/1/23 10:05,2019/1/23 10:05
-0.159402,0.088592,8.405786,0.002677,-0.143271,1.042054,-0.009671,0.076954,0.996988,0,2019/1/23 10:05,2019/1/23 10:05
-0.239469,0.481149,8.356776,0.012584,-0.138422,0.994371,-0.009553,0.076862,0.996996,0,2019/1/23 10:05,2019/1/23 10:05
-0.675627,0.03947,8.245702,-0.010038,-0.134172,1.032012,-0.009307,0.07667,0.997013,0,2019/1/23 10:05,2019/1/23 10:05
-0.628942,0.420016,8.270564,0.006121,-0.13931,0.990637,-0.009174,0.076458,0.997031,0,2019/1/23 10:05,2019/1/23 10:05
-0.512236,-0.102679,8.149383,-0.020448,-0.138237,1.027692,-0.008887,0.07631,0.997045,0,2019/1/23 10:05,2019/1/23 10:05
-0.310467,-0.057762,8.207471,0.006519,-0.121345,0.974952,-0.008611,0.076192,0.997056,0,2019/1/23 10:05,2019/1/23 10:05
0.073146,-0.306661,8.173931,-0.005934,-0.137057,0.962349,-0.008261,0.076215,0.997057,0,2019/1/23 10:05,2019/1/23 10:05
0.061805,0.082028,8.170584,-0.011459,-0.139588,1.000047,-0.008029,0.076208,0.99706,0,2019/1/23 10:05,2019/1/23 10:05
0.415716,0.291449,8.236144,0.003932,-0.119103,0.980238,-0.007857,0.076329,0.997052,0,2019/1/23 10:05,2019/1/23 10:05
0.610737,-0.014487,8.242829,-0.017055,-0.149367,0.956848,-0.007594,0.076487,0.997042,0,2019/1/23 10:05,2019/1/23 10:05
0.719943,0.146389,8.270396,-0.01127,-0.140517,0.986114,-0.007376,0.076694,0.997027,0,2019/1/23 10:05,2019/1/23 10:05
0.763977,0.238618,8.258511,-0.009168,-0.141646,0.971218,-0.007188,0.076897,0.997013,0,2019/1/23 10:05,2019/1/23 10:05
0.602185,0.241873,8.184976,0.005401,-0.134478,0.983874,-0.006999,0.077063,0.997002,0,2019/1/23 10:05,2019/1/23 10:05
1.095154,0.473983,8.170059,-0.023069,-0.138446,0.957035,-0.006883,0.077363,0.996979,0,2019/1/23 10:05,2019/1/23 10:05
1.475543,0.245939,8.236504,-0.012975,-0.136915,0.995195,-0.006692,0.077788,0.996947,0,2019/1/23 10:05,2019/1/23 10:05
1.622264,-0.291215,8.162238,-0.002786,-0.140211,0.996248,-0.006343,0.078248,0.996914,0,2019/1/23 10:05,2019/1/23 10:05
1.917788,-0.687429,8.177445,0.003763,-0.140065,1.01624,-0.005868,0.078799,0.996873,0,2019/1/23 10:05,2019/1/23 10:05
2.461574,-0.217297,8.23602,-0.011581,-0.136321,0.93892,-0.005537,0.079511,0.996819,0,2019/1/23 10:05,2019/1/23 10:05
2.527498,-0.843894,8.247184,1.00E-06,-0.147461,1.012733,-0.005008,0.080241,0.996763,0,2019/1/23 10:05,2019/1/23 10:05
2.654584,-0.690995,8.221539,-0.021721,-0.139891,0.957961,-0.004531,0.081009,0.996703,0,2019/1/23 10:05,2019/1/23 10:05
2.723694,-0.440701,8.267985,0.010924,-0.133297,0.966229,-0.00412,0.08179,0.996641,0,2019/1/23 10:05,2019/1/23 10:05
2.949927,-0.929686,8.252678,-0.012048,-0.140085,1.001526,-0.003566,0.082645,0.996573,0,2019/1/23 10:05,2019/1/23 10:05
2.89976,-0.131704,8.238452,0.010078,-0.145138,1.01772,-0.003244,0.083472,0.996505,0,2019/1/23 10:05,2019/1/23 10:05
3.028304,0.174857,8.142467,-0.037663,-0.140277,0.974432,-0.003023,0.084348,0.996432,0,2019/1/23 10:05,2019/1/23 10:05
2.531366,0.461684,8.219443,0.016476,-0.130868,1.056373,-0.002877,0.085057,0.996372,0,2019/1/23 10:05,2019/1/23 10:05
2.447937,0.722909,8.245392,-0.001925,-0.1377,1.038103,-0.002815,0.085756,0.996312,0,2019/1/23 10:05,2019/1/23 10:05
2.260247,1.296181,8.192405,0.005692,-0.131348,1.029115,-0.002918,0.086378,0.996258,0,2019/1/23 10:05,2019/1/23 10:05
